apartment_id,apartment_name,province,city_district,town,village,legal_dong_code,source_system,loaded_at_kst,profile_apartment_name,lot_address,road_address,sale_type,heating_type,management_type,hall_type,total_area_m2,management_area_m2,private_area_m2,building_count,household_count,households_under_60m2,households_60_to_85m2,households_85_to_135m2,households_over_135m2,approval_date,max_floor,basement_floor,construction_company,management_company,profile_available,profile_source_system,profile_loaded_at_kst,approval_year
A15286210,신도림현대,서울특별시,구로구,구로동,,1153010200,K-APT,2026-07-19T10:00:33+09:00,신도림현대,서울특별시 구로구 구로동 560 신도림현대,서울특별시 구로구 새말로9길 45,분양,개별난방,위탁관리,계단식,50311.79,50278.5,36004.5,3,450,0,450,0,0,1994-01-21,21,2,현대건설주식회사,"국방부삼일주택,신도림지역주택조합",True,K-APT_BASIC_V4,2026-07-20T08:41:57+09:00,1994
A10023681,신안타워아파트,서울특별시,구로구,구로동,,1153010200,K-APT,2026-07-19T10:00:33+09:00,신안타워아파트,서울특별시 구로구 구로동 100-8 신안타워아파트,서울특별시 구로구 구로중앙로 68,분양,개별난방,자치관리,혼합식,21415.65,7848.62,7848.62,1,98,50,32,16,0,1998-10-10,21,0,신안건설,신안건설,True,K-APT_BASIC_V4,2026-07-20T08:41:57+09:00,1998
A15205001,우리유앤미,서울특별시,구로구,구로동,,1153010200,K-APT,2026-07-19T10:00:33+09:00,우리유앤미,서울특별시 구로구 구로동 1277 우리유앤미,서울특별시 구로구 구로동로43길 10,분양,개별난방,위탁관리,혼합식,26940.139,21091.42,16641.86,2,216,60,156,0,0,2004-11-12,21,1,(주)우리건설,(주)우리건설,True,K-APT_BASIC_V4,2026-07-20T08:41:57+09:00,2004
A10021214,우민늘푸른아파트,서울특별시,구로구,구로동,,1153010200,K-APT,2026-07-19T10:00:33+09:00,우민늘푸른아파트,서울특별시 구로구 구로동 1279- 우민늘푸른아파트,서울특별시 구로구 도림로20길 50,분양,개별난방,위탁관리,계단식,0.0,10782.74,8601.019,1,111,0,111,0,0,2004-10-08,1,1,우민산업개발(주),우민산업개발(주),True,K-APT_BASIC_V4,2026-07-20T08:41:57+09:00,2004
A15286806,중앙구로하이츠,서울특별시,구로구,구로동,,1153010200,K-APT,2026-07-19T10:00:33+09:00,중앙구로하이츠,서울특별시 구로구 구로동 685-124 중앙구로하이츠,서울특별시 구로구 구일로8길 92,분양,중앙난방,위탁관리,복도식,56323.61,42917.64,42917.64,6,579,63,516,0,0,1987-11-17,15,0,(주)중앙개발,(주)중앙개발,True,K-APT_BASIC_V4,2026-07-20T08:41:57+09:00,1987
A10027507,한국현대아파트,서울특별시,구로구,구로동,,1153010200,K-APT,2026-07-19T10:00:33+09:00,한국현대아파트,서울특별시 구로구 구로동 642-39 한국현대아파트,서울특별시 구로구 구일로8길 107,분양,개별난방,자치관리,복도식,11310.0,11309.55,8898.75,1,105,0,105,0,0,1994-05-13,15,0,현대건설,현대건설,True,K-APT_BASIC_V4,2026-07-20T08:41:57+09:00,1994
A10020947,현대파크빌아파트,서울특별시,구로구,구로동,,1153010200,K-APT,2026-07-19T10:00:33+09:00,현대파크빌아파트,서울특별시 구로구 구로동 108- 현대파크빌아파트,서울특별시 구로구 공원로 41,분양,개별난방,자치관리,계단식,23127.248,23127.246,15582.125,1,104,0,0,0,104,1999-12-06,1,2,(주)현대건설,현대건설(주),True,K-APT_BASIC_V4,2026-07-20T08:41:57+09:00,1999
A10025743,희훈타워빌,서울특별시,구로구,구로동,,1153010200,K-APT,2026-07-19T10:00:33+09:00,희훈타워빌,서울특별시 구로구 구로동 110-1 희훈타워빌,서울특별시 구로구 공원로 63,분양,개별난방,위탁관리,계단식,21596.83,13248.0,9596.55,1,73,0,0,53,20,1998-04-18,30,5,희훈건설,희훈건설,True,K-APT_BASIC_V4,2026-07-20T08:41:57+09:00,1998
A15288301,궁동우신빌라,서울특별시,구로구,궁동,,1153010900,K-APT,2026-07-19T10:00:33+09:00,궁동우신빌라,서울특별시 구로구 궁동 213-21 궁동우신빌라,서울특별시 구로구 오리로 1265,분양,개별난방,자치관리,계단식,63413.0,63413.22,37622.94,28,762,762,0,0,0,1988-11-21,3,0,세종건설(주),세종건설(주),True,K-APT_BASIC_V4,2026-07-20T08:41:57+09:00,1988
A15288808,SK VIEW,서울특별시,구로구,신도림동,,1153010100,K-APT,2026-07-19T10:00:33+09:00,SK VIEW,서울특별시 구로구 신도림동 432-1 SK VIEW,서울특별시 구로구 경인로 638,분양,개별난방,위탁관리,계단식,44408.32,32661.152,25831.16,3,304,0,304,0,0,2006-04-24,29,3,sk건설,(주)더랜드,True,K-APT_BASIC_V4,2026-07-20T08:41:57+09:00,2006
A10022522,신도림2차 푸르지오 아파트,서울특별시,구로구,신도림동,,1153010100,K-APT,2026-07-19T10:00:33+09:00,신도림2차 푸르지오 아파트,서울특별시 구로구 신도림동 338- 신도림2차 푸르지오 아파트,서울특별시 구로구 경인로67길 23,분양,개별난방,위탁관리,계단식,29683.0,3630.0,9824.7,2,90,0,30,60,0,2008-09-26,19,4,대우건설,대우건설,True,K-APT_BASIC_V4,2026-07-20T08:41:57+09:00,2008
A15288812,신도림4차e-편한세상,서울특별시,구로구,신도림동,,1153010100,K-APT,2026-07-19T10:00:33+09:00,신도림4차e-편한세상,서울특별시 구로구 신도림동 646 신도림4차e-편한세상,서울특별시 구로구 경인로65길 16-15,분양,개별난방,위탁관리,계단식,175155.25,127823.91,98467.25,15,853,0,273,377,203,2003-05-17,25,2,한국타이어(주),대림산업(주),True,K-APT_BASIC_V4,2026-07-20T08:41:57+09:00,2003
A15288814,"신도림대림1,2차",서울특별시,구로구,신도림동,,1153010100,K-APT,2026-07-19T10:00:33+09:00,"신도림대림1,2차","서울특별시 구로구 신도림동 642 신도림대림1,2차",서울특별시 구로구 신도림로 16,분양,개별난방,위탁관리,혼합식,325741.0,192408.2,192406.4,27,2298,940,804,554,0,1999-11-27,27,2,대림,종근당외,True,K-APT_BASIC_V4,2026-07-20T08:41:57+09:00,1999
A15288802,신도림대림3차,서울특별시,구로구,신도림동,,1153010100,K-APT,2026-07-19T10:00:33+09:00,신도림대림3차,서울특별시 구로구 신도림동 691 신도림대림3차,서울특별시 구로구 신도림로 11,분양,개별난방,위탁관리,계단식,31419.58,18501.72,18501.72,3,204,0,162,42,0,2001-09-20,22,2,20220321,대림산업,True,K-APT_BASIC_V4,2026-07-20T08:41:57+09:00,2001
A15288805,신도림대림5차e-편한세상,서울특별시,구로구,신도림동,,1153010100,K-APT,2026-07-19T10:00:33+09:00,신도림대림5차e-편한세상,서울특별시 구로구 신도림동 647 신도림대림5차e-편한세상,서울특별시 구로구 신도림로 32,분양,개별난방,위탁관리,계단식,53027.11,38977.266,30693.618,6,362,0,362,0,0,2003-08-16,23,2,대림산업(주),대림산업(주),True,K-APT_BASIC_V4,2026-07-20T08:41:57+09:00,2003
A15288807,신도림대림7차e-편한세상,서울특별시,구로구,신도림동,,1153010100,K-APT,2026-07-19T10:00:33+09:00,신도림대림7차e-편한세상,서울특별시 구로구 신도림동 649 신도림대림7차e-편한세상,서울특별시 구로구 신도림로 56-13,분양,개별난방,위탁관리,계단식,72335.0,49470.973,39204.468,6,411,0,274,137,0,2004-06-16,25,2,(주)대림산업,동주홍상,True,K-APT_BASIC_V4,2026-07-20T08:41:57+09:00,2004
A15288813,신도림동아1차,서울특별시,구로구,신도림동,,1153010100,K-APT,2026-07-19T10:00:33+09:00,신도림동아1차,서울특별시 구로구 신도림동 643 신도림동아1차,서울특별시 구로구 신도림로 87,분양,개별난방,위탁관리,계단식,177869.67,131907.03,105443.05,11,1095,288,561,0,246,1999-11-30,27,3,한신공영(주),동아건설(주).조흥화학공업(주),True,K-APT_BASIC_V4,2026-07-20T08:41:57+09:00,1999
A15288809,신도림동아2차,서울특별시,구로구,신도림동,,1153010100,K-APT,2026-07-19T10:00:33+09:00,신도림동아2차,서울특별시 구로구 신도림동 644 신도림동아2차,서울특별시 구로구 경인로 643,분양,개별난방,위탁관리,혼합식,98211.21,69412.625,52680.696,5,655,220,339,96,0,2000-05-17,26,3,동아건설산업(주),"동아건설,삼영화학",True,K-APT_BASIC_V4,2026-07-20T08:41:57+09:00,2000
A15288810,신도림동아3차,서울특별시,구로구,신도림동,,1153010100,K-APT,2026-07-19T10:00:33+09:00,신도림동아3차,서울특별시 구로구 신도림동 645 신도림동아3차,서울특별시 구로구 신도림로 78,분양,개별난방,위탁관리,계단식,124838.54,93850.53,73762.28,9,813,244,366,48,155,2000-11-14,27,3,동아건설산업,조흥화학,True,K-APT_BASIC_V4,2026-07-20T08:41:57+09:00,2000
A15277302,신도림디큐브시티,서울특별시,구로구,신도림동,,1153010100,K-APT,2026-07-19T10:00:33+09:00,신도림디큐브시티,서울특별시 구로구 신도림동 692 신도림디큐브시티,서울특별시 구로구 경인로 662,분양,기타,위탁관리,혼합식,120062.81,76538.8,54208.19,2,524,105,103,288,28,2011-07-18,51,7,대성산업,대성산업,True,K-APT_BASIC_V4,2026-07-20T08:41:57+09:00,2011
A15288611,신도림미성,서울특별시,구로구,신도림동,,1153010100,K-APT,2026-07-19T10:00:33+09:00,신도림미성,서울특별시 구로구 신도림동 290 신도림미성,서울특별시 구로구 신도림로11가길 36,분양,중앙난방,위탁관리,복도식,71796.16,71796.16,52343.88,6,824,352,472,0,0,1987-12-11,13,1,라이프건설,라이프건설,True,K-APT_BASIC_V4,2026-07-20T08:41:57+09:00,1987
A10020771,신도림아르디에,서울특별시,구로구,신도림동,,1153010100,K-APT,2026-07-19T10:00:33+09:00,신도림아르디에,서울특별시 구로구 신도림동 695- 신도림아르디에,서울특별시 구로구 경인로66길 19,분양,개별난방,위탁관리,혼합식,8275.235,8275.235,3397.9,1,149,149,0,0,0,2018-11-02,10,2,명주산업개발(주),수양종합건설주식회사,True,K-APT_BASIC_V4,2026-07-20T08:41:57+09:00,2018
A10028063,신도림아이파크아파트,서울특별시,구로구,신도림동,,1153010100,K-APT,2026-07-19T10:00:33+09:00,신도림아이파크아파트,서울특별시 구로구 신도림동 332-1 신도림아이파크아파트,서울특별시 구로구 경인로67길 33,임대,개별난방,위탁관리,계단식,23583.44,15103.44,10793.0905,3,189,189,0,0,0,2015-02-06,27,2,(주)아이앤콘스,일양테라,True,K-APT_BASIC_V4,2026-07-20T08:41:57+09:00,2015
A15288806,"신도림우성1,2차",서울특별시,구로구,신도림동,,1153010100,K-APT,2026-07-19T10:00:33+09:00,"신도림우성1,2차","서울특별시 구로구 신도림동 312-17 신도림우성1,2차",서울특별시 구로구 신도림로 110,분양,개별난방,위탁관리,계단식,44868.0,43745.45,33689.62,5,408,0,408,0,0,1992-12-04,15,0,우성건설,우성건설,True,K-APT_BASIC_V4,2026-07-20T08:41:57+09:00,1992
A15288804,신도림우성3차,서울특별시,구로구,신도림동,,1153010100,K-APT,2026-07-19T10:00:33+09:00,신도림우성3차,서울특별시 구로구 신도림동 637 신도림우성3차,서울특별시 구로구 신도림로21길 25,분양,개별난방,위탁관리,계단식,30983.0,30592.48,24069.9,3,284,0,284,0,0,1993-12-13,15,0,우성건설,한전연합조합,True,K-APT_BASIC_V4,2026-07-20T08:41:57+09:00,1993
A15288801,신도림우성5차,서울특별시,구로구,신도림동,,1153010100,K-APT,2026-07-19T10:00:33+09:00,신도림우성5차,서울특별시 구로구 신도림동 638 신도림우성5차,서울특별시 구로구 신도림로21길 21,분양,개별난방,위탁관리,복도식,16328.0,14775.88,11151.84,1,154,56,98,0,0,1994-12-15,11,1,우성건설(주),우성건설(주),True,K-APT_BASIC_V4,2026-07-20T08:41:57+09:00,1994
A10021030,신도림팰러티움,서울특별시,구로구,신도림동,,1153010100,K-APT,2026-07-19T10:00:33+09:00,신도림팰러티움,서울특별시 구로구 신도림동 412-3 신도림팰러티움,서울특별시 구로구 경인로 584,분양,개별난방,위탁관리,기타,26554.76,15526.8,8136.48,1,96,0,96,0,0,2006-10-09,26,5,(주)고속도로관리공단,(주)고속도로관리공단,True,K-APT_BASIC_V4,2026-07-20T08:41:57+09:00,2006
A15288803,신도림현대,서울특별시,구로구,신도림동,,1153010100,K-APT,2026-07-19T10:00:33+09:00,신도림현대,서울특별시 구로구 신도림동 641 신도림현대,서울특별시 구로구 신도림로19길 16,분양,개별난방,위탁관리,혼합식,26860.0,23841.32,18039.36,5,260,130,130,0,0,1999-04-13,18,1,현대건설,현대건설,True,K-APT_BASIC_V4,2026-07-20T08:41:57+09:00,1999
A10022406,신성은하수아파트,서울특별시,구로구,신도림동,,1153010100,K-APT,2026-07-19T10:00:33+09:00,신성은하수아파트,서울특별시 구로구 신도림동 640- 신성은하수아파트,서울특별시 구로구 경인로66길 5,분양,개별난방,위탁관리,복도식,1745650.0,12764.55,8466.63,1,120,68,52,0,0,1997-07-01,17,0,(주)신성건설,(주)신성건설,True,K-APT_BASIC_V4,2026-07-20T08:41:57+09:00,1997
A10020550,크라운빌,서울특별시,구로구,신도림동,,1153010100,K-APT,2026-07-19T10:00:33+09:00,크라운빌,서울특별시 구로구 신도림동 694- 크라운빌,서울특별시 구로구 경인로61길 21,임대,개별난방,자치관리(직영),계단식,16162.0,8339.2,5376.24,1,0,0,0,0,0,2015-09-16,16,4,계룡건설,관정재단,True,K-APT_BASIC_V4,2026-07-20T08:41:57+09:00,2015
A15210207,경남아너스빌,서울특별시,구로구,오류동,,1153010800,K-APT,2026-07-19T10:00:33+09:00,경남아너스빌,서울특별시 구로구 오류동 344 경남아너스빌,서울특별시 구로구 오류로 65,분양,개별난방,위탁관리,계단식,40735.79,30141.67,24023.03,5,296,45,251,0,0,2003-10-31,24,2,경남기업(주),홍진A주택재건축조합,True,K-APT_BASIC_V4,2026-07-20T08:41:57+09:00,2003
A15278201,동보,서울특별시,구로구,오류동,,1153010800,K-APT,2026-07-19T10:00:33+09:00,동보,서울특별시 구로구 오류동 337 동보,서울특별시 구로구 오리로13가길 30,,,기타,,0.0,0.0,6384.4,1,90,50,40,0,0,,1,0,,,True,K-APT_BASIC_V4,2026-07-20T08:41:57+09:00,
A15210103,동부2차아파트,서울특별시,구로구,오류동,,1153010800,K-APT,2026-07-19T10:00:33+09:00,동부2차아파트,서울특별시 구로구 오류동 339 동부2차아파트,서울특별시 구로구 경인로 248-13,분양,개별난방,위탁관리,혼합식,29220.42,21584.0,16249.67,2,205,91,76,38,0,1999-03-30,19,3,동부건설(주),돌타운재건축조합동부건설,True,K-APT_BASIC_V4,2026-07-20T08:41:57+09:00,1999
A10026434,서울 오류동 행복주택,서울특별시,구로구,오류동,,1153010800,K-APT,2026-07-19T10:00:33+09:00,서울 오류동 행복주택,서울특별시 구로구 오류동 64-25 서울 오류동 행복주택,서울특별시 구로구 경인로20가길 68,임대,개별난방,위탁관리,기타,57092.96,55593.88,27721.7,4,890,890,0,0,0,2018-02-26,18,0,"롯데건설, 금호건설, 계룔건설",lh공사,True,K-APT_BASIC_V4,2026-07-20T08:41:57+09:00,2018
A15289508,서울가든빌라,서울특별시,구로구,오류동,,1153010800,K-APT,2026-07-19T10:00:33+09:00,서울가든빌라,서울특별시 구로구 오류동 97-4 서울가든빌라,서울특별시 구로구 경인로 83,분양,개별난방,자치관리,계단식,26935.92,26935.523,15576.3,15,339,339,0,0,0,1987-12-03,3,1,삼익건설산업(주),삼익건설산업(주),True,K-APT_BASIC_V4,2026-07-20T08:41:57+09:00,1987
A10022360,숲에리움헹복주택,서울특별시,구로구,오류동,,1153010800,K-APT,2026-07-19T10:00:33+09:00,숲에리움헹복주택,서울특별시 구로구 오류동 359- 숲에리움헹복주택,서울특별시 구로구 경인로27길 7,임대,개별난방,위탁관리,복도식,10328.0,3035.98,1393.84,1,82,82,0,0,0,2020-11-25,18,4,보미건설,서울주택도시공사,True,K-APT_BASIC_V4,2026-07-20T08:41:57+09:00,2020
A15210206,오류금강,서울특별시,구로구,오류동,,1153010800,K-APT,2026-07-19T10:00:33+09:00,오류금강,서울특별시 구로구 오류동 335 오류금강,서울특별시 구로구 서해안로34가길 18,분양,개별난방,위탁관리,혼합식,24417.68,24417.68,18127.99,2,247,104,143,0,0,1996-01-04,19,0,금강주택,금강주택,True,K-APT_BASIC_V4,2026-07-20T08:41:57+09:00,1996
A15210211,오류금강수목원,서울특별시,구로구,오류동,,1153010800,K-APT,2026-07-19T10:00:33+09:00,오류금강수목원,서울특별시 구로구 오류동 343 오류금강수목원,서울특별시 구로구 오리로 1197,분양,개별난방,위탁관리,계단식,59777.0,58115.688,44712.18,22,620,0,620,0,0,2003-09-13,5,1,금강주택,금강주택,True,K-APT_BASIC_V4,2026-07-20T08:41:57+09:00,2003
A15210102,오류금호어울림,서울특별시,구로구,오류동,,1153010800,K-APT,2026-07-19T10:00:33+09:00,오류금호어울림,서울특별시 구로구 오류동 347 오류금호어울림,서울특별시 구로구 고척로 41,분양,개별난방,위탁관리,계단식,22177.0,16766.94,13605.24,2,182,74,108,0,0,2006-09-18,15,2,금호건설,금호건설,True,K-APT_BASIC_V4,2026-07-20T08:41:57+09:00,2006
A15210212,오류동 영풍마드레빌,서울특별시,구로구,오류동,,1153010800,K-APT,2026-07-19T10:00:33+09:00,오류동 영풍마드레빌,서울특별시 구로구 오류동 342 오류동 영풍마드레빌,서울특별시 구로구 경인로8길 64,분양,개별난방,위탁관리,계단식,88905.36,49793.06,49793.059,12,627,134,493,0,0,2002-07-29,24,2,영풍산업(주),영풍산업(주),True,K-APT_BASIC_V4,2026-07-20T08:41:57+09:00,2002
A15210107,오류동부골든,서울특별시,구로구,오류동,,1153010800,K-APT,2026-07-19T10:00:33+09:00,오류동부골든,서울특별시 구로구 오류동 338 오류동부골든,서울특별시 구로구 고척로 49,분양,개별난방,위탁관리,혼합식,118829.0,103402.35,81493.88,9,932,192,360,380,0,1998-12-03,20,1,동부건설,동부건설,True,K-APT_BASIC_V4,2026-07-20T08:41:57+09:00,1998
A15278301,오류동부골든SH임대,서울특별시,구로구,오류동,,1153010800,K-APT,2026-07-19T10:00:33+09:00,오류동부골든SH임대,서울특별시 구로구 오류동 338 오류동부골든SH임대,서울특별시 구로구 고척로 49,임대,개별난방,위탁관리,복도식,17508.14,17507.36,10319.61,1,304,304,0,0,0,1997-09-05,20,2,동부건설,SH공사,True,K-APT_BASIC_V4,2026-07-20T08:41:57+09:00,1997
